Name,Rolls,Current Substation (from Rolls),record_id,Width Average (mm)
RYNSP - R52822: X - PO-51,R52822: RYNSP,Material Prep,rec1eSlCfVSm4XUeo,1733.3
RYNSP - R10782: X - PO-51,R10782: RYNSP,Material Prep,recEJryRTqUKLupHT,1680.0
RYNSP - R53987: X - PO-51,R53987: RYNSP,Material Prep,recqYLrkUmWlldmzS,1720.0
RYNSP - R53993: X - PO-51,R53993: RYNSP,Material Prep,rec1CJnFAjVQljhH3,1730.0
RYNSP - R10784: X - PO-51,R10784: RYNSP,Scour: Wash,recNex8o8zcJuVUWr,1700.0
RYNSP - R10511: X - PO-51,R10511: RYNSP,Scour: Wash,recTKbBi4n9bhOT3S,1710.0
RYNSP - R54175: X - PO-51,R54175: RYNSP,Material Prep,recrEVUAI2FX71rGW,1716.7
RYNSP - R54174: X - PO-51,R54174: RYNSP,Material Prep,reclIefioOcGgnRa9,1710.0
RYNSP - R54180: X - PO-51,R54180: RYNSP,Material Prep,rechBaENg4W15CYHr,1740.0
RYNSP - R10888: X - PO-51,R10888: RYNSP,Material Prep,recU6ESuLctu3Wpty,1690.0
RYNSP - R11728: X - Resonance Order : RYNSP,R11728: RYNSP,Pretreatment,recy1iAj1lmDiiMCU,1670.0
RYNSP - R54232: X - Resonance Order : RYNSP,R54232: RYNSP,Material Prep,reckXTr5G1HmNsfcg,1690.0
RYNSP - R54230: X - PO-51,R54230: RYNSP,Material Prep,recvDcpSbbPR6cbrT,1726.7
RYNSP - R11728: X - Resonance Order : RYNSP,R11728: RYNSP,Pretreatment,recWvjGx461W8XCvj,1483.3
RYNSP - R11623: X - Resonance Order : RYNSP,R11623: RYNSP,Material Prep,recIwnI43hHHH971n,1676.7
RYNSP - R11618: X - Resonance Order : RYNSP,R11618: RYNSP,Material Prep,rec6Ldx3HW6MzszCE,1670.0
RYNSP - R11586: X - Resonance Order : RYNSP,R11586: RYNSP,Material Prep,recmc66kW8aeRSmca,1643.3
RYNSP - R11593: X - Resonance Order : RYNSP,R11593: RYNSP,Material Prep,recyZmrmAYK9Ot8XP,1650.0
RYNSP - R11627: X - Resonance Order : RYNSP,R11627: RYNSP,Material Prep,recGhjOT35zoThAqP,1690.0
RYNSP - R11638: X - Resonance Order : RYNSP,R11638: RYNSP,Material Prep,recKA063XB7x1Ovqc,1660.0
RYNSP - R11628: X - Resonance Order : RYNSP,R11628: RYNSP,Material Prep,rec6RjsXXDwnCBRu2,1650.0
RYNSP - R11734: X - Resonance Order : RYNSP,R11734: RYNSP,Material Prep,reca7mCOJI9hxNRp9,1673.3
RYNSP - R11611: X - Resonance Order : RYNSP,R11611: RYNSP,Material Prep,rec1KSEp0Tw8qh5Ef,1673.3
RYNSP - R10831: X - PO-51,R10831: RYNSP,Material Prep,recVZUsrxY4lsgyVn,1730.0
RYNSP - R11715: X - Resonance Order : RYNSP,R11715: RYNSP,Scour: Wash,recQ17MW2Bdh35EZ9,1676.7
RYNSP - R10879: X - PO-51,R10879: RYNSP,Scour: Wash,recQYPcjYzySDnKeq,1700.0
RYNSP - R10855: X - PO-51,R10855: RYNSP,Scour: Wash,recnOwhJ27O5C9jcA,1683.3
RYNSP - R52822: X - PO-51,R52822: RYNSP,Material Prep,reco27rkA4SIKXUvG,1723.3
RYNSP - R11710: X - Resonance Order : RYNSP,R11710: RYNSP,Scour: Wash,rec13zWGGfblhvjb3,1600.0
RYNSP - R11732: X - Resonance Order : RYNSP,R11732: RYNSP,Scour: Wash,reccPDR6IRSbV76uN,1656.7
RYNSP - R10799: X - PO-51,R10799: RYNSP,Scour: Wash,recrGPNzR1VhdJpvq,1680.0
RYNSP - R10829: X - PO-51,R10829: RYNSP,Scour: Wash,recA02eEGJJUwxHSs,1720.0
RYNSP - R10885: X - PO-51,R10885: RYNSP,Scour: Wash,recm6KWZ2xYV0ksAp,1680.0
RYNSP - R55889: X - Resonance Order : RYNSP,R55889: RYNSP,Material Prep,rec3HYA3fmOGc6oPg,1530.0
RYNSP - R54340: X - Resonance Order : RYNSP,R54340: RYNSP,Scour: Wash,rec5cVXBqzrYblJCv,1700.0
RYNSP - R54348: X - Resonance Order : RYNSP,R54348: RYNSP,Scour: Wash,recf51mbqUpAo4bS2,1660.0
RYNSP - R54343: X - Resonance Order : RYNSP,R54343: RYNSP,Scour: Wash,reca86lc5pFU2ZPlW,1680.0
RYNSP - R54338: X - Resonance Order : RYNSP,R54338: RYNSP,Scour: Wash,recjRqoXMwRIMMlD1,1710.0
RYNSP - R54339: X - Resonance Order : RYNSP,R54339: RYNSP,Scour: Wash,recAAaXeD49h9G7q8,1710.0
RYNSP - R54342: X - Resonance Order : RYNSP,R54342: RYNSP,Scour: Wash,rec7nY1fRowr0970l,1730.0
RYNSP - R54345: X - PO-51,R54345: RYNSP,Scour: Wash,reclwb0vWFN0TdxcM,1720.0
RYNSP - R54344: X - Resonance Order : RYNSP,R54344: RYNSP,Scour: Wash,recHrAZAxlla4Br0Z,1710.0
RYNSP - R54347: X - Resonance Order : RYNSP,R54347: RYNSP,Scour: Wash,recqox5t7vuLLjmJq,1710.0
RYNSP - R54337: X - PO-51,R54337: RYNSP,Scour: Wash,recrthZJINjfNJf0b,1690.0
RYNSP - R54346: X - Resonance Order : RYNSP,R54346: RYNSP,Scour: Wash,recT4hdJtXxZb3hGG,1646.7
RYNSP - R54335: X - PO-51,R54335: RYNSP,Scour: Wash,recvIHvjuvzxpGZEw,1720.0
RYNSP - R54356: X - Resonance Order : RYNSP,R54356: RYNSP,Scour: Wash,rechCWIWAp4Ad5Frf,1640.0
RYNSP - R54355: X - Resonance Order : RYNSP,R54355: RYNSP,Scour: Wash,recj8tpIFWm3qsJhb,1700.0
RYNSP - R54341: X - Resonance Order : RYNSP,R54341: RYNSP,Scour: Wash,recSGBYaj6dbqCCvM,1670.0
RYNSP - R54336: X - PO-51,R54336: RYNSP,Scour: Wash,recZr0QSSkpk5PyL1,1700.0
RYNSP - R55922: X - Resonance Order : RYNSP,R55922: RYNSP,Material Prep,recVhP504p2kWqErm,1590.0
RYNSP - R10856: X - PO-51,R10856: RYNSP,Scour: Wash,recVFuA1PhZn7Bv3P,1720.0
RYNSP - R54389: X - PO-51,R54389: RYNSP,Scour: Wash,recbFAT9JAMMt5rA3,1706.7
RYNSP - R10871: X - PO-51,R10871: RYNSP,Scour: Wash,recheABaozkmmhB5C,1666.7
RYNSP - R54390: X - PO-51,R54390: RYNSP,Scour: Wash,recSYz91iIHJAzkdc,1690.0
RYNSP - R54391: X - PO-51,R54391: RYNSP,Scour: Wash,recWOubmddd8J6qpe,1730.0
RYNSP - R54392: X - PO-51,R54392: RYNSP,Scour: Wash,reciiNDCB7liY9Sxz,1720.0
RYNSP - R10861: X - PO-51,R10861: RYNSP,Scour: Wash,recgBKciYZMOHN4lE,1686.7
RYNSP - R54394: X - PO-51,R54394: RYNSP,Scour: Wash,rec4o7S8UAWPbDIu3,1740.0
RYNSP - R54395: X - PO-51,R54395: RYNSP,Scour: Wash,rec9FUwdg2E8GhJ8R,1690.0
RYNSP - R10793: X - PO-51,R10793: RYNSP,Scour: Wash,recKlE5AMhT8A9yxo,1703.3
RYNSP - R10876: X - PO-51,R10876: RYNSP,Scour: Wash,rec3MRP88tzZ1Req0,1660.0
RYNSP - R54396: X - PO-51,R54396: RYNSP,Scour: Wash,rec5kCcpMhXcX5EWK,1713.3
RYNSP - R10890: X - PO-51,R10890: RYNSP,Scour: Wash,recE0TgbYRvBcOR73,1703.3
RYNSP - R10798: X - PO-51,R10798: RYNSP,Scour: Wash,rec5WcV4q9oYAiszk,1710.0
RYNSP - R54397: X - PO-51,R54397: RYNSP,Scour: Wash,rec5JocNI9cmnxcGW,1710.0
RYNSP - R54393: X - PO-51,R54393: RYNSP,Scour: Wash,recoqb6eZylSXKLdK,1636.7
SECTN - R28955: X - PO-2527,R28955: SECTN,Material Prep,recERNIkDDjI2Dwee,1500.0
SECTN - R28966: X - PO-2527,R28966: SECTN,Material Prep,recjf5PJqrA355g0l,1483.3
SECTN - R28971: X - PO-2527,R28971: SECTN,Material Prep,recO6qTMKv05n5vpp,1480.0
SECTN - R39210: X - PO-2527,R39210: SECTN,Material Prep,receeMt9er6xaLVdl,1470.0
SECTN - R43733: X - PO-2527,R43733: SECTN,Material Prep,recQHu1sipnSyGAp5,1486.7
SECTN - R34238: X - PO-2527,R34238: SECTN,Material Prep,rec3FTzrtYxZt9f50,1496.7
SECTN - R34239: X - PO-2527,R34239: SECTN,Material Prep,recSIo7m3DlxJddr3,1483.3
SECTN - R44030: X - PO-2527,R44030: SECTN,Material Prep,recH1fBiwn5MSVzDW,1480.0
SECTN - R45140: X - PO-2527,R45140: SECTN,Material Prep,rec6YBb1Ivk6bT1bO,1473.3
SECTN - R47931: X - PO-2527,R47931: SECTN,Material Prep,recnQdkIpYhuAQHKh,1500.0
SECTN - R50609: X - PO-2527,R50609: SECTN,Material Prep,recV24S1KHyzB2TJX,1490.0
SECTN - R50707: X - PO-2527,R50707: SECTN,Material Prep,recluhKdfypS5jr9s,1473.3
SECTN - R51543: X - PO-2527,R51543: SECTN,Material Prep,recY9G2gPclyr74GG,1490.0
SECTN - R51675: X - PO-2527,R51675: SECTN,Material Prep,recHWvibsLRsWEm4F,1470.0
SECTN - R53186: X - PO-2527,R53186: SECTN,Material Prep,recSM3arQOJcrdkcq,1486.7
SECTN - R54061: X - PO-2527,R54061: SECTN,Material Prep,rec6YLsrTtBKNJgve,1493.3
SECTN - R54045: X - PO-2527,R54045: SECTN,Material Prep,rec7EtyXu7rDbq5Do,1473.3
SECTN - R55166: X - PO-2527,R55166: SECTN,Material Prep,recqxKK4NDMBo1Cy5,1486.7
SECTN - R53881: X - PO-2527,R53881: SECTN,Material Prep,recV9tOS517qxzJIC,1490.0
SECTN - R53886: X - PO-2527,R53886: SECTN,Material Prep,rec26zZ6Zt1Ejvw1j,1493.3
SECTN - R53892: X - PO-2527,R53892: SECTN,Material Prep,recZw7DO3TI7zdMIx,1503.3
SECTN - R53883: X - PO-2527,R53883: SECTN,Material Prep,rec04Gbb83VV8Z9xw,1456.7
SECTN - R53882: X - PO-2527,R53882: SECTN,Material Prep,rec3wMdbUIFWCyjwK,1470.0
SECTN - R53885: X - PO-2527,R53885: SECTN,Material Prep,recd0iHtVHb0y4Fr9,1480.0
SECTN - R53884: X - PO-2527,R53884: SECTN,Material Prep,recDTIBO2LXzr9nKE,1560.0
SECTN - R55500: X - PO-2527,R55500: SECTN,Material Prep,recjnJ5z0TnIlazVn,1486.7
SECTN - R28971: X - PO-2527,R28971: SECTN,Material Prep,recioNX5EskF3iL8i,1463.3
SECTN - R28971: X - PO-2527,R28971: SECTN,Material Prep,recSbctvuA9x1SJeX,1463.3
SLCTN - R48560: X - PO-7025,R48560: SLCTN,Material Prep,rec0EDFjhQOxgvF2r,1426.7
SLCTN - R48560: X - PO-7025,R48560: SLCTN,Material Prep,rec9mN0zUfXXbV1xx,1406.7
SLCTN - R48615: X - PO-7025,R48615: SLCTN,Material Prep,rec7BUpJQY8ABqZFw,1420.0
SLCTN - R48605: X - PO-7025,R48605: SLCTN,Material Prep,recxQTdE4vyFZQ5ne,1410.0
SLCTN - R48609: X - PO-7025,R48609: SLCTN,Material Prep,recVV3LlSfDZ0UcCt,1416.7
SLCTN - R48604: X - PO-7025,R48604: SLCTN,Material Prep,recZgiFcxkrvogzSU,1403.3
SLCTN - R48610: X - PO-7025,R48610: SLCTN,Material Prep,rec3DlgawALlxNjiF,1380.0
SLCTN - R51658: X - PO-7025,,,recPO02XPROQhM6TZ,1420.0
SLCTN - R51813: X - PO-7025,R51813: SLCTN,Material Prep,recB6lSp3bm8q0slH,1420.0
SLCTN - R42446: X - ,R42446: SLCTN,Material Prep,rec8IPQ9eFGELaGxb,1426.7
SLCTN - R52329: X - PO-7025,R52329: SLCTN,Material Prep,reciVUuTCFnCyUQ46,1413.3
SLCTN - R42446: X - ,R42446: SLCTN,Material Prep,recs0nUYVZBUtPyco,1420.3
SLCTN - R14680: X - ,R14680: SLCTN,Material Prep,recH6iAzg0MMKb1uw,1370.0
SLCTN - R52666: X - PO-1190,R52666: SLCTN,Scour: Wash,recoQVkhCsm6DyuI2,1393.3
SLCTN - R52685: X - PO-7025,R52685: SLCTN,Material Prep,recGp0r3r7bihyp4q,1423.3
SLCTN - R43437: X - PO-4989,R43437: SLCTN,Material Prep,recDFvF38XNTJzHaA,1460.0
SLCTN - R34936: X - PO-4583,R34936: SLCTN,Material Prep,recHU49ZhJvttHK9x,1450.0
SLCTN - R43995: X - PO-4989,R43995: SLCTN,Material Prep,recrVZfpIxVeqNjlG,1466.7
SLCTN - R44720: X - PO-4989,R44720: SLCTN,Material Prep,rec5CBm5exFpqzEJz,1450.0
SLCTN - R45838: X - PO-4989,R45838: SLCTN,Material Prep,rec6xn9FBqdLtiqHe,1430.0
SLCTN - R48179: X - PO-4989,R48179: SLCTN,Material Prep,recHGhoAj5lox9xUM,1443.3
SLCTN - R49842: X - PO-4989,R49842: SLCTN,Material Prep,recLu270NwTYOoOCF,1445.3
SLCTN - R48549: X - PO-4989,R48549: SLCTN,Material Prep,recgUgqm1CbGU6coa,1446.7
SLCTN - R48605: X - PO-7025,R48605: SLCTN,Material Prep,rec0mmb4EemKmretL,1430.0
SLCTN - R48610: X - PO-7025,R48610: SLCTN,Material Prep,recwK6cB2berGTfxL,1430.0
SLCTN - R48615: X - PO-7025,R48615: SLCTN,Material Prep,recvfTOjd7Gv1NHmS,1430.0
SLCTN - R48609: X - PO-7025,R48609: SLCTN,Material Prep,recPjVm4fu39x8lV9,1430.0
SLCTN - R48604: X - PO-7025,R48604: SLCTN,Material Prep,recypLQlzrnsWk76o,1436.7
SLCTN - R51305: X - PO-4989,R51305: SLCTN,Material Prep,recsXeODbbOSozmm3,1453.3
SLCTN - R48179: X - PO-4989,R48179: SLCTN,Material Prep,recgc6aM4fOmOfDt9,1460.0
SLCTN - R51731: X - PO-4989,R51731: SLCTN,Material Prep,recgpEVGIZmxwZAFI,1440.0
SLCTN - R39363: X - PO-4989,R39363: SLCTN,Pretreatment,recZFSnnWjajLEb4R,1450.0
SLCTN - R14680: X - ,R14680: SLCTN,Material Prep,recoYsY4czSsOWEJS,1450.0
SLCTN - R42439: X - ,R42439: SLCTN,Scour: Wash,recrznHEVpZZvbART,994.3
SLCTN - R52308: X - PO-7025,R52308: SLCTN,Material Prep,recgOeFnj4JuSNmPT,1430.0
SLCTN - R53618: X - PO-4989,R53618: SLCTN,Material Prep,recHYzItfIaiqXDN2,1450.0
SLCTN - R51658: X - PO-7025,R51658: SLCTN,Material Prep,recTmveA6FbdGlfwt,1413.3
SLCTN - R55169: X - PO-7025,R55169: SLCTN,Material Prep,recBCxEvTmSsovabq,1420.0
SLCTN - R53868: X - PO-4583,R53868: SLCTN,Pretreatment,recQS5eoSl5cEYKxC,1466.7
SLCTN - R53953: X - ,R53953: SLCTN,Material Prep,recLA4XWgCqtDJvAU,1380.0
SLCTN - R55623: X - PO-7025,R55623: SLCTN,Material Prep,recnRODsPk282CIoQ,1416.7
SLCTN - R39363: X - PO-4989,R39363: SLCTN,Pretreatment,recrXt99bIxRpywJU,1443.3
SLCTN - R34936: X - PO-4583,R34936: SLCTN,Material Prep,recYDDCkmFSiL5I4h,1430.0
SLCTN - R44720: X - PO-4989,R44720: SLCTN,Material Prep,recj77H36Td8FEiaX,1450.0
SLCTN - R55794: X - PO-4583,R55794: SLCTN,Material Prep,rechURGVhe8MHVwVs,1463.3
SLCTN - R55862: X - PO-7025,R55862: SLCTN,Material Prep,recyzRPWdHD2kcqoP,1410.0
SLCTN - R54324: X - ,R54324: SLCTN,Scour: Wash,rec7j07NFjjKUQOMb,1393.3
SLCTN - R54367: X - PO-4583,R54367: SLCTN,Material Prep,recGgDZJq7IJAKs1j,1456.7
STCAN - R47058: X - PO-2958,R47058: STCAN,Material Prep,recNAPq19MwndpFSg,1500.0
STCAN - R49160: X - PO-2958,R49160: STCAN,Material Prep,rechKsbcPypQWUPY7,1500.0
STCAN - R51536: X - PO-2958,R51536: STCAN,Material Prep,recblUT5e07FGJCIS,1503.3
STCAN - R44764: X - PO-2958,R44764: STCAN,Material Prep,rec0zt6VBxEO4GrxL,1525.0
STCAN - R42088: X - PO-2958,R42088: STCAN,Material Prep,recME9V3K0z5YdVGs,1526.7
STCAN - R42527: X - PO-2958,R42527: STCAN,Material Prep,recDy5G2oQsANfGwj,1490.0
STCAN - R41810: X - PO-2426,R41810: STCAN,Scour: Wash,recXqge5QWe0kRtmQ,1503.3
STCAN - R42224: X - PO-2958,R42224: STCAN,Scour: Wash,recpZQZQUqZjWUVt7,1500.0
STCAN - R51422: X - PO-2958,R51422: STCAN,Scour: Wash,rec2m2mkzhjRDZpL4,1533.3
STCAN - R52179: X - PO-2958,R52179: STCAN,Material Prep,rec4oQiFUUo0VEq8O,1500.0
STCAN - R52323: X - PO-2958,R52323: STCAN,Material Prep,rec3HmJ2djIGgrgSb,1500.0
STCAN - R52596: X - PO-2958,R52596: STCAN,Material Prep,recrjaML9SqZbHRu5,1500.0
STCAN - R53307: X - PO-2958,R53307: STCAN,Material Prep,recVUt2shCOZmNmux,1500.0
TNCDO - R25973: X - PO-2469,R25973: TNCDO,Material Prep,recPvmEfH3ciJoTOm,57.3
TNCDO - R49462: X - PO-2469,R49462: TNCDO,Material Prep,recf23fIvvK6NvvLU,1466.7
TNCDO - R50606: X - PO-2469,R50606: TNCDO,Material Prep,recLHQbT3Zp7QwYhr,1493.3
TNCDO - R51075: X - PO-1868,R51075: TNCDO,Material Prep,recbkIplj5VA5Dv7u,1470.0
TNCDO - R25989: X - PO-2469,R25989: TNCDO,Material Prep,rec970bUsnDiwl3V0,1480.0
TNCDO - R51301: X - PO-2469,R51301: TNCDO,Material Prep,rec5g7hTT85r3Ooc1,1483.3
TNCDO - R52307: X - PO-2469,R52307: TNCDO,Material Prep,recERoEUGe7bQ4Xiv,1500.0
TNCDO - R52379: X - PO-2469,R52379: TNCDO,Material Prep,reckeiUVyS22coCv7,1530.0
TNCDO - R52519: X - PO-2469,R52519: TNCDO,Material Prep,recWOaB0yw9dMXnsq,1530.0
TNCDO - R53187: X - PO-2469,R53187: TNCDO,Material Prep,recaiue8e48NkhMz9,1463.3
TNCDO - R25991: X - PO-2469,R25991: TNCDO,Material Prep,rec11Ka5lv2gVGvgO,1486.7
TNCDO - R38943: X - PO-2469,R38943: TNCDO,Material Prep,recYJCH6eBg2uPywf,1516.7
TNCDO - R26002: X - PO-2469,R26002: TNCDO,Material Prep,recY6LLB2wXxeBDks,1476.7
TNCDO - R26001: X - PO-2469,R26001: TNCDO,Material Prep,recoYyV7P2Wy2BqZN,1466.7
TNCDO - R45139: X - PO-2469,R45139: TNCDO,Material Prep,recJSqIfJVftN4MBp,1530.0
TNCDO - R38936: X - PO-2469,R38936: TNCDO,Material Prep,recZDp9oI8tiG0Bjn,1503.3
TNCDO - R38941: X - PO-2469,R38941: TNCDO,Material Prep,recsin7YOih9dQMGK,1526.7
TNCDO - R38935: X - PO-2469,R38935: TNCDO,Material Prep,recqmA5tAiiNF1cwg,1463.3
TNCDO - R25998: X - PO-2469,R25998: TNCDO,Material Prep,recxScO6AnHfH3ZW3,1476.7
TNCDO - R47876: X - PO-2469,R47876: TNCDO,Material Prep,rectNVYyztokYQ607,1450.0
TNCDO - R48161: X - PO-2469,R48161: TNCDO,Material Prep,recMsHc18Fjo1pNuj,1480.0
TNCDO - R43731: X - PO-2469,R43731: TNCDO,Material Prep,recjp2ceBJyvA06VA,1496.7
TNCDO - R26006: X - PO-2469,R26006: TNCDO,Material Prep,rec4DOpysA517vJWe,1483.3
TNCDO - R26005: X - PO-2469,R26005: TNCDO,Material Prep,rec8TOIfJVQONLgJY,1480.0
TNCDO - R38940: X - PO-2469,R38940: TNCDO,Material Prep,recHYcvJnXFF0MYzn,1520.0
TNCDO - R53657: X - PO-2469,R53657: TNCDO,Material Prep,recPmvh8rGNgpliQK,1490.0
TNCDO - R38938: X - PO-2469,R38938: TNCDO,Material Prep,recBxiwiDb7KowCAG,1533.3
TNCDO - R44712: X - PO-2469,R44712: TNCDO,Material Prep,recMOBikDZ0onpvI2,1543.3
TNCDO - R38942: X - PO-2469,R38942: TNCDO,Material Prep,recMU6jjRQyKiX8Ch,1480.0
TNCDO - R53658: X - PO-2469,R53658: TNCDO,Material Prep,rec7wVINFAfpLb4sQ,1483.3
TNCDO - R26007: X - PO-2469,R26007: TNCDO,Material Prep,rec0LF8UoH8hCXlJN,1480.0
TNCDO - R38939: X - PO-2469,R38939: TNCDO,Material Prep,rec6MDO5HARBO4S6X,1520.0
TNCDO - R46098: X - PO-2469,R46098: TNCDO,Material Prep,receTJhSGYgReFKm8,1450.0
TNCDO - R45338: X - PO-2469,R45338: TNCDO,Material Prep,recmQVk24w6vCIo0z,1540.0
TNCDO - R26004: X - PO-2469,R26004: TNCDO,Material Prep,recoXm5b9rGncU4zb,1530.0
TNCDO - R25995: X - PO-2469,R25995: TNCDO,Material Prep,rec4t5o7YsSQRAQmz,1523.3
TNCDO - R26003: X - PO-2469,R26003: TNCDO,Material Prep,recRnGTSslXDYSzfO,1510.0
TNCDO - R54671: X - PO-2469,R54671: TNCDO,Material Prep,recbs0Rtuo15AqH0s,1476.7
TNCDO - R26009: X - PO-2469,R26009: TNCDO,Material Prep,recqGUfVf2Tk4vKqO,1526.7
TNCDO - R55135: X - PO-2469,R55135: TNCDO,Material Prep,rec06c0GDRCzmR74f,1460.0
TNCDO - R53870: X - PO-2469,R53870: TNCDO,Material Prep,recmiBWNuPtmx5GZ6,1460.0
TNCDO - R53851: X - PO-2469,R53851: TNCDO,Material Prep,recipEO3udL1dUSiN,1420.0
TNCDO - R53846: X - PO-2469,R53846: TNCDO,Material Prep,reclxYEXjpc4eC1m4,1556.7
TNCDO - R53849: X - PO-2469,R53849: TNCDO,Material Prep,recNqQKb7tIR4lFt0,1520.0
TNCDO - R53848: X - PO-2469,R53848: TNCDO,Material Prep,rectnnSg0IDV2CYb0,1540.0
TNCDO - R53847: X - PO-2469,R53847: TNCDO,Material Prep,recY1Vrr2wUksq7zc,1526.7
TNCDO - R53850: X - PO-2469,R53850: TNCDO,Material Prep,recrHcWE2N8Vm3mvA,1526.7
TNCDO - R53947: X - PO-2469,R53947: TNCDO,Material Prep,recIGVuuT4T7aRep4,1533.3
TNCDO - R55519: X - PO-2469,R55519: TNCDO,Material Prep,rec2VesViU6dqau3l,1530.0
TNCDO - R25982: X - PO-2469,R25982: TNCDO,Material Prep,recaqEPEkeMADU1SX,1443.3
TNCDO - R25981: X - PO-2469,R25981: TNCDO,Material Prep,recNYIt6ZcwEAkPbr,1446.7
TNCDO - R55855: X - PO-2469,R55855: TNCDO,Material Prep,recmxcPsdjHZISwmO,1473.3
TNSPJ - R29842: X - PO-2606,R29842: TNSPJ,Material Prep,recjjC0ZhrOYTULba,1486.7
TNSPJ - R29852: X - PO-2606,R29852: TNSPJ,Material Prep,recbSCtjayDJaEXB3,1533.3
TNSPJ - R48937: X - PO-2606,R48937: TNSPJ,Material Prep,recJXwtvwuPTlV2pE,1513.3
TNSPJ - R43182: X - PO-2606,R43182: TNSPJ,Material Prep,recEdAH8HcZC0gJYw,1556.7
TNSPJ - R44744: X - PO-2606,R44744: TNSPJ,Material Prep,recwXcNKnoaMrgoUb,1606.7
TNSPJ - R47528: X - PO-2606,R47528: TNSPJ,Material Prep,recXCAq4TRByigM55,1600.0
TNSPJ - R46453: X - PO-2606,R46453: TNSPJ,Material Prep,recCsi2lE030fEqBw,1603.3
TNSPJ - R48174: X - PO-2606,R48174: TNSPJ,Material Prep,recsN01imetm844l5,1530.0
TNSPJ - R49454: X - PO-2606,R49454: TNSPJ,Material Prep,recUCketDnivL6OLn,1603.3
TNSPJ - R49464: X - PO-2606,R49464: TNSPJ,Material Prep,reclJHhNZ04kIdJkw,1600.0
TNSPJ - R49805: X - PO-2606,R49805: TNSPJ,Material Prep,recPHW8C2pKeT8xr1,1553.3
TNSPJ - R48575: X - PO-2606,R48575: TNSPJ,Material Prep,recBMzBudzz6f6EbQ,1593.3
TNSPJ - R50447: X - PO-2606,R50447: TNSPJ,Material Prep,rechmC1Q66lT0A3aP,1580.0
TNSPJ - R44744: X - PO-2606,R44744: TNSPJ,Material Prep,recSbONhjJOHXuNXQ,1616.7
TNSPJ - R29654: X - PO-2606,R29654: TNSPJ,Pretreatment,recgYmiTjYmnQuReO,1586.7
TNSPJ - R29639: X - PO-2606,R29639: TNSPJ,Material Prep,recA6h2oYTznrYstE,1640.0
TNSPJ - R47528: X - PO-2606,R47528: TNSPJ,Material Prep,rec183K36mUXBGmaA,1606.7
TNSPJ - R43182: X - PO-2606,R43182: TNSPJ,Material Prep,reclL35gS3Uh2TGNt,1600.0
TNSPJ - R42604: X - PO-1875,R42604: TNSPJ,Scour: Wash,recsS5xFNPnWn4msS,1426.7
TNSPJ - R42216: X - PO-2606,R42216: TNSPJ,Scour: Wash,rec1L85fJ8p5ivrJk,1643.3
TNSPJ - R42212: X - PO-2606,R42212: TNSPJ,Material Prep,recS69vheMvhA0HGP,1670.0
TNSPJ - R42214: X - PO-2606,R42214: TNSPJ,Scour: Wash,recQbEtbwkT22Ca5S,1653.3
TNSPJ - R48686: X - PO-2606,R48686: TNSPJ,Material Prep,reco1jmAUDEPQzWmZ,1640.0
TNSPJ - R50553: X - PO-2606,R50553: TNSPJ,Material Prep,recYHIESRDOjGWWqT,1643.3
TNSPJ - R50579: X - PO-2606,R50579: TNSPJ,Material Prep,recOXDG0BBNqfW2RU,1613.3
TNSPJ - R51255: X - PO-2606,R51255: TNSPJ,Material Prep,rec1LD1WgkH0q9FaJ,1613.3
TNSPJ - R51274: X - PO-2606,R51274: TNSPJ,Material Prep,recBFHbuuQouKAJAp,1570.0
TNSPJ - R51334: X - PO-2606,R51334: TNSPJ,Material Prep,recsI289mZtEhFdnd,1613.3
TNSPJ - R51489: X - PO-2606,R51489: TNSPJ,Material Prep,rec3BCJLU4xtrqUwq,1596.7
TNSPJ - R53238: X - PO-2606,R53238: TNSPJ,Material Prep,recTf8N9FupggO2KM,1586.7
TNSPJ - R53418: X - PO-2606,R53418: TNSPJ,Material Prep,recevKFM6NGSNroWU,1616.7
TNSPJ - R53486: X - PO-2606,R53486: TNSPJ,Material Prep,rec17iK2vLsIGpWl9,1546.7
TNSPJ - R53573: X - PO-2606,R53573: TNSPJ,Material Prep,recy5G6pmsTNHLcf6,1636.7
TNSPJ - R54070: X - PO-2606,R54070: TNSPJ,Material Prep,recMtYiJsEcDa2n2D,1620.0
TNSPJ - R54047: X - PO-2606,R54047: TNSPJ,Material Prep,recJJPJtW4DZy53yD,1620.0
TNSPJ - R54376: X - PO-2606,R54376: TNSPJ,Material Prep,recVuLmDErHIxcSs4,1616.7
TNSPJ - R55145: X - PO-2606,R55145: TNSPJ,Material Prep,recYHqi58uN6S2EMg,1613.3
TNSPJ - R55364: X - PO-2606,R55364: TNSPJ,Material Prep,rec5IbR3xI6J2AYfU,1633.3
TNSPJ - R55379: X - PO-2606,R55379: TNSPJ,Material Prep,recrzCQEcACUWRH3V,1590.0
TNSPJ - R55503: X - PO-2606,R55503: TNSPJ,Material Prep,recEBkVYQDTPDkbZB,1623.3
TNSPJ - R55870: X - PO-2606,R55870: TNSPJ,Material Prep,recfE1XGFheUNZjv2,1650.0
TNSPJ - R55923: X - PO-2606,R55923: TNSPJ,Material Prep,recS2X96ArCsCjvUN,1560.0
VICST - R26065: X - Resonance Order : VICST,R26065: VICST,Pretreatment,recfdWeCtwFSrxt01,1333.3
